circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss
router,7089,128,0.1,scoap_min_fault_cost,1303.0,955.0,1378.0,0.9455732946298984,False
router,7089,128,0.2,scoap_min_fault_cost,1435.0,1128.0,1442.0,0.9951456310679612,False
router,7089,128,0.05,scoap_avg_fault_cost,1013.0,544.0,1148.0,0.882404181184669,False
router,7089,128,0.1,scoap_avg_fault_cost,1310.0,955.0,1378.0,0.9506531204644412,False
router,7089,128,0.2,scoap_avg_fault_cost,1427.0,1128.0,1442.0,0.9895977808599168,False
router,7089,128,0.05,scoap_worst_fault_cost,764.0,544.0,1148.0,0.6655052264808362,False
router,7089,128,0.1,scoap_worst_fault_cost,1157.0,955.0,1378.0,0.839622641509434,False
router,7089,128,0.2,scoap_worst_fault_cost,1419.0,1128.0,1442.0,0.9840499306518724,False
router,7089,128,0.05,segr_structure_derived_selector,788.0,544.0,1148.0,0.686411149825784,False
router,7089,128,0.1,segr_structure_derived_selector,1107.0,955.0,1378.0,0.8033381712626996,False
router,7089,128,0.2,segr_structure_derived_selector,1241.0,1128.0,1442.0,0.8606102635228848,False
sin,7089,128,0.05,standard_scoap_testability,23030.0,15977.0,34560.0,0.6663773148148148,False
sin,7089,128,0.1,standard_scoap_testability,43505.0,29131.0,68881.0,0.6315965215371437,False
sin,7089,128,0.2,standard_scoap_testability,69986.0,56215.0,131020.0,0.534162723248359,False
sin,7089,128,0.05,scoap_co_only,24334.0,15977.0,34560.0,0.7041087962962963,False
sin,7089,128,0.1,scoap_co_only,44869.0,29131.0,68881.0,0.6513987892161844,False
sin,7089,128,0.2,scoap_co_only,73070.0,56215.0,131020.0,0.5577011143336895,False
sin,7089,128,0.05,scoap_min_fault_cost,23030.0,15977.0,34560.0,0.6663773148148148,False
sin,7089,128,0.1,scoap_min_fault_cost,43505.0,29131.0,68881.0,0.6315965215371437,False
sin,7089,128,0.2,scoap_min_fault_cost,69986.0,56215.0,131020.0,0.534162723248359,False
sin,7089,128,0.05,scoap_avg_fault_cost,18607.0,15977.0,34560.0,0.5383969907407408,False
sin,7089,128,0.1,scoap_avg_fault_cost,40935.0,29131.0,68881.0,0.5942857972445231,False
sin,7089,128,0.2,scoap_avg_fault_cost,69464.0,56215.0,131020.0,0.5301785986872233,False
sin,7089,128,0.05,scoap_worst_fault_cost,18173.0,15977.0,34560.0,0.5258391203703704,False
sin,7089,128,0.1,scoap_worst_fault_cost,37670.0,29131.0,68881.0,0.5468852078221861,False
sin,7089,128,0.2,scoap_worst_fault_cost,68362.0,56215.0,131020.0,0.5217676690581591,False
sin,7089,128,0.05,segr_structure_derived_selector,27001.0,15977.0,34560.0,0.7812789351851852,False
sin,7089,128,0.1,segr_structure_derived_selector,51482.0,29131.0,68881.0,0.7474049447598031,False
sin,7089,128,0.2,segr_structure_derived_selector,93032.0,56215.0,131020.0,0.7100595328957411,False
sqrt,7089,128,0.05,standard_scoap_testability,25671.0,5379.0,33084.0,0.7759339862169025,False
sqrt,7089,128,0.1,standard_scoap_testability,36490.0,11582.0,50636.0,0.7206335413539774,False
sqrt,7089,128,0.2,standard_scoap_testability,55859.0,23931.0,72936.0,0.7658632225512778,False
sqrt,7089,128,0.05,scoap_co_only,25704.0,5379.0,33084.0,0.7769314472252449,False
sqrt,7089,128,0.1,scoap_co_only,36704.0,11582.0,50636.0,0.7248597835532032,False
sqrt,7089,128,0.2,scoap_co_only,56180.0,23931.0,72936.0,0.7702643413403532,False
sqrt,7089,128,0.05,scoap_min_fault_cost,25671.0,5379.0,33084.0,0.7759339862169025,False
sqrt,7089,128,0.1,scoap_min_fault_cost,36490.0,11582.0,50636.0,0.7206335413539774,False
sqrt,7089,128,0.2,scoap_min_fault_cost,55859.0,23931.0,72936.0,0.7658632225512778,False
sqrt,7089,128,0.05,scoap_avg_fault_cost,24218.0,5379.0,33084.0,0.7320154757586749,False
sqrt,7089,128,0.1,scoap_avg_fault_cost,36543.0,11582.0,50636.0,0.7216802275061222,False
sqrt,7089,128,0.2,scoap_avg_fault_cost,54772.0,23931.0,72936.0,0.750959745530328,False
sqrt,7089,128,0.05,scoap_worst_fault_cost,23386.0,5379.0,33084.0,0.7068673679119816,False
sqrt,7089,128,0.1,scoap_worst_fault_cost,35577.0,11582.0,50636.0,0.7026028912236354,False
sqrt,7089,128,0.2,scoap_worst_fault_cost,53278.0,23931.0,72936.0,0.7304760337830427,False
sqrt,7089,128,0.05,segr_structure_derived_selector,17851.0,5379.0,33084.0,0.5395659533309153,False
sqrt,7089,128,0.1,segr_structure_derived_selector,37122.0,11582.0,50636.0,0.7331147799984201,False
sqrt,7089,128,0.2,segr_structure_derived_selector,58451.0,23931.0,72936.0,0.8014012284742789,False
square,7089,128,0.05,standard_scoap_testability,88939.0,90387.0,117504.0,0.7569018927015251,True
square,7089,128,0.1,standard_scoap_testability,174220.0,171673.0,235008.0,0.7413364651416122,False
square,7089,128,0.2,standard_scoap_testability,342515.0,328803.0,468825.0,0.7305817735828934,False
square,7089,128,0.05,scoap_co_only,89022.0,90387.0,117504.0,0.7576082516339869,True
square,7089,128,0.1,scoap_co_only,175033.0,171673.0,235008.0,0.7447959218409586,False
square,7089,128,0.2,scoap_co_only,343532.0,328803.0,468825.0,0.7327510265024263,False
square,7089,128,0.05,scoap_min_fault_cost,88939.0,90387.0,117504.0,0.7569018927015251,True
square,7089,128,0.1,scoap_min_fault_cost,174220.0,171673.0,235008.0,0.7413364651416122,False
square,7089,128,0.2,scoap_min_fault_cost,342515.0,328803.0,468825.0,0.7305817735828934,False
square,7089,128,0.05,scoap_avg_fault_cost,89051.0,90387.0,117504.0,0.7578550517429193,True
square,7089,128,0.1,scoap_avg_fault_cost,173546.0,171673.0,235008.0,0.7384684776688453,False
square,7089,128,0.2,scoap_avg_fault_cost,342229.0,328803.0,468825.0,0.7299717378552765,False
square,7089,128,0.05,scoap_worst_fault_cost,89095.0,90387.0,117504.0,0.75822950708061,True
square,7089,128,0.1,scoap_worst_fault_cost,173262.0,171673.0,235008.0,0.7372600081699346,False
square,7089,128,0.2,scoap_worst_fault_cost,341934.0,328803.0,468825.0,0.7293425051991681,False
square,7089,128,0.05,segr_structure_derived_selector,101992.0,90387.0,117504.0,0.8679874727668845,False
square,7089,128,0.1,segr_structure_derived_selector,195729.0,171673.0,235008.0,0.832861008986928,False
square,7089,128,0.2,segr_structure_derived_selector,381598.0,328803.0,468825.0,0.8139455020530049,False
voter,7089,128,0.05,standard_scoap_testability,15562.0,17846.0,35517.0,0.43815637582002986,True
voter,7089,128,0.1,standard_scoap_testability,37540.0,38209.0,64316.0,0.5836805771503203,True
voter,7089,128,0.2,standard_scoap_testability,76830.0,76717.0,111925.0,0.6864418137145409,False
voter,7089,128,0.05,scoap_co_only,15096.0,17846.0,35517.0,0.4250358983022215,True
voter,7089,128,0.1,scoap_co_only,35594.0,38209.0,64316.0,0.5534237203806207,True
voter,7089,128,0.2,scoap_co_only,74330.0,76717.0,111925.0,0.6641054277417914,True
voter,7089,128,0.05,scoap_min_fault_cost,15562.0,17846.0,35517.0,0.43815637582002986,True
voter,7089,128,0.1,scoap_min_fault_cost,37540.0,38209.0,64316.0,0.5836805771503203,True
voter,7089,128,0.2,scoap_min_fault_cost,76830.0,76717.0,111925.0,0.6864418137145409,False
voter,7089,128,0.05,scoap_avg_fault_cost,16180.0,17846.0,35517.0,0.4555564940732607,True
voter,7089,128,0.1,scoap_avg_fault_cost,39314.0,38209.0,64316.0,0.6112631382548666,False
voter,7089,128,0.2,scoap_avg_fault_cost,80606.0,76717.0,111925.0,0.720178691087782,False
voter,7089,128,0.05,scoap_worst_fault_cost,18705.0,17846.0,35517.0,0.5266492102373511,False
voter,7089,128,0.1,scoap_worst_fault_cost,40316.0,38209.0,64316.0,0.6268424653274457,False
voter,7089,128,0.2,scoap_worst_fault_cost,81701.0,76717.0,111925.0,0.7299620281438464,False
voter,7089,128,0.05,segr_structure_derived_selector,19379.0,17846.0,35517.0,0.5456260382352113,False
voter,7089,128,0.1,segr_structure_derived_selector,38479.0,38209.0,64316.0,0.598280365694384,False
voter,7089,128,0.2,segr_structure_derived_selector,78080.0,76717.0,111925.0,0.6976100067009158,False
